7.32 13147.2 35.9563
7.33 13166.5 36.0019
7.34 13185.8 35.9898
7.35 13203.9 36.0362
7.36 13222.3 36.0721
7.37 13241.4 36.1679
7.38 13259.7 36.2241
7.39 13277.4 36.3025
7.4 13295.3 36.3167
7.41 13313.3 36.3515
7.42 13333.1 36.389
7.43 13353.5 36.3876
7.44 13370.6 36.4504
7.45 13389.8 36.4618
7.46 13408.3 36.5096
7.47 13427 36.5376
7.48 13447.9 36.5342
7.49 13467.7 36.5494
7.5 13487.5 36.5782
7.51 13508.8 36.6766
7.52 13531.3 36.7397
7.53 13556.2 36.7398
7.54 13581.2 36.7315
7.55 13604.4 36.7778
7.56 13627.3 36.8198
7.57 13652 36.8566
7.58 13674.2 36.9566
7.59 13698.5 37.0158
7.6 13722.1 37.0106
7.61 13747 37.0954
7.62 13770.3 37.1241
7.63 13792.9 37.1622
7.64 13814.2 37.1409
7.65 13835.8 37.1947
7.66 13857.4 37.1936
7.67 13881.2 37.2613
7.68 13904.5 37.2539
7.69 13926.3 37.3896
7.7 13948.7 37.3881
7.71 13969.9 37.3824
7.72 13991.1 37.4172
7.73 14012.1 37.415
7.74 14034.6 37.5453
7.75 14055.7 37.5651
7.76 14078.7 37.6316
7.77 14100.2 37.7787
7.78 14123 37.7843
7.79 14143.4 37.8364
7.8 14164.5 37.8328
7.81 14186.7 37.8217
7.82 14211.4 37.9052
7.83 14235.9 37.9981
7.84 14257.4 38.0047
7.85 14279.7 38.1076
7.86 14303.1 38.1991
7.87 14326.2 38.1855
7.88 14351.6 38.2176
7.89 14375.8 38.2909
7.9 14401.3 38.3343
7.91 14424.2 38.4143
7.92 14447.8 38.474
7.93 14469 38.4811
7.94 14489.5 38.5026
7.95 14508.9 38.4859
7.96 14528.4 38.451
7.97 14549.6 38.504
7.98 14568.8 38.5415
7.99 14585.9 38.4956
8 14606.5 38.5105
8.01 14629.1 38.6092
8.02 14651.2 38.722
8.03 14672.3 38.77
8.04 14692 38.8658
8.05 14712.5 38.9714
8.06 14733.2 39.0425
8.07 14756.6 39.1102
8.08 14779.3 39.1392
8.09 14800.1 39.135
8.1 14820.9 39.1221
8.11 14840.8 39.1991
8.12 14863 39.2515
8.13 14883.5 39.2888
8.14 14903.9 39.3621
8.15 14925 39.3537
8.16 14945.4 39.3252
8.17 14966.2 39.3367
8.18 14988.7 39.4162
8.19 15009.5 39.5014
8.2 15029.7 39.5412
8.21 15050.4 39.571
8.22 15070.6 39.6457
8.23 15090.1 39.6623
8.24 15109.8 39.693
8.25 15131.5 39.7944
8.26 15152.6 39.8671
8.27 15172.5 39.9178
8.28 15190.9 39.9754
8.29 15208.9 39.9505
8.3 15227.5 40.0023
8.31 15243.2 40.1054
8.32 15259.8 40.0934
8.33 15275.6 40.1271
8.34 15291.4 40.2237
8.35 15305.1 40.2656
8.36 15321.4 40.2864
8.37 15340.1 40.3988
8.38 15357 40.5191
8.39 15374.9 40.5035
